CODIGO	CLAVE	PRECIO1	PRECIO2	COSTO	ULTIMO_COSTO	DESCRIPCION
01100796	RAMAP/C4	0.0000	0.0000	25747.0100	25747.0100	RANURADORA MANUAL PARA CORTE DE TUBO DE 4"
01100851	SOPT2A24	0.0000	0.0000	0.0000	0.0000	SOPORTE AJUSTABLE PARA TUBO MODELO 224 51 X 610 MM. (2" A 24")
01203545	CP4F905	0.0000	0.0000	1790.4711	1925.9950	COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 102 MM. (4")
01203546	CP6F905	0.0000	0.0000	3337.6062	3323.4891	COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 152 MM. (6")
01203547	CP4F995	0.0000	0.0000	0.0000	0.0000	COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 995 DE 102 MM. (4")
01203548	CP3F995	0.0000	0.0000	1227.1020	1227.1020	COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 995 DE 076 MM. (3")
01203549	CP6F995	0.0000	0.0000	4031.5873	4031.5873	COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 995 DE 152 MM. (6")
01203550	CP12F995	0.0000	0.0000	10487.4276	10489.4166	COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 995 DE 305 MM. (12")
01203551	CP2F995	0.0000	0.0000	1022.2460	1022.2480	COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 995 DE 051 MM. (2")
01203552	CP8F995	0.0000	0.0000	4711.1064	4711.1064	COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 995 DE 203 MM. (8")
01300108	TSC480TM	0.0000	0.0000	4778.1600	3285.4400	COD. ART. R03430001 TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 08.6 MM. (4" CED. 80)
01300110	TSC3/480TM	0.0000	0.0000	822.1700	789.3528	TUBO DE ACERO AL CARBON SIN COSTURA DE 026.7 X 03.9 MM  (3/4" CED.80)
01300113	TSC2XXSTM	0.0000	0.0000	3802.1400	3802.1400	COD. ART. R92180001 TUBO DE ACERO AL CARBON SIN COSTURA ASTM A 106 GR.B DE 2" DIAM. ( CED. XXS)
01300116	TSC240TM	0.0000	0.0000	1300.0600	1492.9100	COD. ART.  R01660002 TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 03.9 MM. (2" CED. 40) ASTM A53
01300129	TSC11/240AI316TM	0.0000	0.0000	3768.1149	4017.2859	TUBO A/INOX. S/COSTURA T-316 DE 048.3 X 03.7 MM. (1 1/2" CED. 40)
01300145	TCC860X-52	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 10.3 MM (8" CED. 60)
01300153	TCC11/280TM	0.0000	0.0000	777.1306	818.0000	COD. ART. R03690001 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 GR. A DE 1 1/2" DE DIAMETRO
01300154	TCC340TM	0.0000	0.0000	1468.9534	1438.4600	COD. ART. TUBO DE ACERO AL CARBON CON COSTURA CED. 40 ASTM-A-53 GR. A DE 3" DE DIAMETRO
01300187	TCC810RA	0.0000	0.0000	968.1219	919.1400	TUBO DE A/C C/C DE 219.1 X 04.7 MM. RAN. (8" CED. 10) UL FM
01300188	TCC11/410RA	0.0000	0.0000	37.2747	68.6600	TUBO DE A/C C/C DE 042.2 X 02.8 MM. RAN. (1 1/4" CED. 10) ALLIED
01300189	TCC11/210RA	0.0000	0.0000	105.9542	107.1480	TUBO DE A/C C/C DE 048.3 X 02.8 MM. RAN. (1 1/2" CED. 10) 
01300194	TCC4DF	0.0000	0.0000	157.0265	142.9830	TUBO DE A/C C/C DE 114.3 MM. CED. 7 LISO (4") SPS
01300198	TCC11/4DF	0.0000	0.0000	51.9760	51.9760	TUBO DE A/C C/C DE 042.2 MM. CED. 7 LISO (1 1/4") SPS
01300199	TCC11/2DF	0.0000	0.0000	51.8629	46.0200	TUBO DE A/C C/C DE 048.3 MM. CED. 7 LISO (1 1/2") SPS
01300200	TCC2DF	0.0000	0.0000	65.7703	65.7700	TUBO DE A/C C/C DE 060.3 MM. CED. 7 LISO (2") SPS
01300202	TCC3DF	0.0000	0.0000	117.9788	123.3810	TUBO DE A/C C/C DE 088.9 MM. CED. 7 LISO (3") SPS
01300203	TCC4DFRA	0.0000	0.0000	118.4530	118.4530	TUBO DE A/C C/C DE 114.3 MM. CED. 7 RAN. (4") DF
01300207	TCC11/4DFRA	0.0000	0.0000	35.0900	35.0900	TUBO DE A/C C/C DE 042.2 MM. CED. 7 RAN. (1 1/4") DF
01300209	TCC2DFRA	0.0000	0.0000	78.6600	63.6480	TUBO DE A/C C/C DE 060.3 MM. CED. 7 RAN. (2") DF
01300210	TCC21/2DFRA	0.0000	0.0000	75.1141	76.3820	TUBO DE A/C C/C DE 073.0 MM. CED. 7 RAN. (2 1/2") DF
01300211	TCC3DFRA	0.0000	0.0000	110.6280	110.6280	TUBO DE A/C C/C DE 088.9 MM. CED. 7 RAN. (3") DF
01300235	TCC410RA	0.0000	0.0000	254.4000	254.4000	TUBO DE A/C C/C DE 114.3 X 03.0 MM. RAN. UL/FM (4" CED. 10)
01300236	TCC610RA	0.0000	0.0000	504.0379	503.9700	TUBO DE A/C C/C DE 168.1 X 03.4 MM. RAN. UL/FM (6" CED. 10)
01300237	TCC210RA	0.0000	0.0000	139.6557	119.2100	TUBO DE A/C C/C DE 060.3 X 02.8 MM. RAN. (2" CED. 10)
01300238	TCC21/210RA	0.0000	0.0000	165.7090	159.8719	TUBO DE A/C C/C DE 073.0 X 03.0 MM. RAN. (2 1/2" CED. 10)
01300239	TCC310RA	0.0000	0.0000	219.4811	219.4811	TUBO DE A/C C/C DE 088.9 X 03.0 MM. RAN. UL/FM (3" CED. 10)
01300273	TCC410	0.0000	0.0000	164.0190	164.0190	TUBO DE A/C C/C DE 114.3 X 03.0 MM. LISO (4" CED. 10) SPS
01300275	TCC610	0.0000	0.0000	322.1700	322.1700	TUBO DE A/C C/C DE 168.3 X 03.4 MM. LISO (6" CED. 10) SPS
01300276	TCC810	0.0000	0.0000	1133.9176	1133.9176	TUBO DE A/C C/C DE 219.1 X 04.7 MM. RAN. (8" CED. 10) SPS
01300277	TCC11/410RA	0.0000	0.0000	118.8500	118.8505	TUBO DE A/C C/C DE 042.2 X 02.8 MM. RAN. (1 1/4" CED. 10) 
01300278	TCC11/210	0.0000	0.0000	58.8800	63.3760	TUBO DE A/C C/C DE 048.3 X 02.8 MM. LISO (1 1/2" CED. 10) SPS
01300279	TCC210	0.0000	0.0000	96.6405	79.4460	TUBO DE A/C C/C DE 060.3 X 02.8 MM. LISO (2" CED. 10) SPS
01300280	TCC21/210	0.0000	0.0000	108.4300	108.4300	TUBO DE A/C C/C DE 073.0 X 03.0 MM. LISO (2 1/2" CED. 10) SPS
01300281	TCC310	0.0000	0.0000	177.1581	130.8280	TUBO DE A/C C/C DE 088.9 X 03.0 MM. LISO (3" CED. 10) SPS
01300282	TCC1BLT	0.0000	0.0000	42.3000	42.3000	TUBO DE A/C C/C DE 033.4 MM. LISO (1") BLT
01300283	TCC11/4BLT	0.0000	0.0000	53.5130	53.5130	TUBO DE A/C C/C DE 042.2 MM. LISO (1 1/4") BLT
01300284	TCC11/2BLT	0.0000	0.0000	61.2140	61.2140	TUBO DE A/C C/C DE 048.3 MM. LISO (1 1/2") BLT
01300302	TCC340GRA	0.0000	0.0000	245.1700	245.1700	TUBO DE ACERO AL CARBON CON COSTURA DE 088.9 X 05.5 MM. GALV. RAN. (3" CED. 40)
01300305	TCC440GL	0.0000	0.0000	363.1829	349.0300	TUBO DE ACERO AL CARBON CON COSTURA DE 114.3 X 06.0 MM. GALV. LISO (4" CED. 40)
01300309	TCC640GL	0.0000	0.0000	1240.5680	1166.8387	TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 07.1 MM. GALV. LISO (6" CED. 40)
01300314	TCC840GL	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 08.2 MM. GALV. LISO (8" CED. 40)
01300316	TCC3/480GL	0.0000	0.0000	84.7662	39.0900	TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 03.9 MM. GALV. LISO (3/4" CED. 80)
01300321	TCC180GL	0.0000	0.0000	69.0130	69.0130	TUBO DE ACERO AL CARBON CON COSTURA DE 033.4 X 04.6 MM. GALV. LISO (1" CED. 80)
01300329	TCC240GL	0.0000	0.0000	118.0100	118.0100	TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 03.9 MM. GALV. LISO (2" CED. 40)
01300332	TCC21/240GL	0.0000	0.0000	438.2780	438.2780	TUBO DE ACERO AL CARBON CON COSTURA DE 073.0 X 05.2 MM. GALV. LISO (2 1/2" CED. 40)
01300335	TCC340GL	0.0000	0.0000	245.1724	245.1730	TUBO DE ACERO AL CARBON CON COSTURA DE 088.9 X 05.5 MM. GALV. LISO (3" CED. 40)
01300339	TCC440GR	0.0000	0.0000	649.5200	967.4125	TUBO DE ACERO AL CARBON CON COSTURA DE 114.3 X 06.0 MM. GALV. ROSC. (4" CED. 40)
01300343	TCC1/240GR	0.0000	0.0000	45.7266	45.7266	TUBO DE ACERO AL CARBON CON COSTURA DE 021.3 X 02.8 MM. GALV. ROSC. (1/2" CED. 40)
01300345	TCC3/440GR	0.0000	0.0000	76.5468	76.5468	TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 02.9 MM. GALV. ROSC. (3/4" CED. 40)
01300347	TCC140GR	0.0000	0.0000	113.2812	113.2812	TUBO DE ACERO AL CARBON CON COSTURA DE 033.4 X 03.4 MM. GALV. ROSC.(1" CED. 40)
01300349	TCC11/440GR	0.0000	0.0000	153.0437	153.0437	TUBO DE ACERO AL CARBON CON COSTURA DE 042.2 X 03.6 MM. GALV. ROSC. (1 1/4" CED. 40)
01300351	TCC11/240GR	0.0000	0.0000	219.5874	218.8100	TUBO DE ACERO AL CARBON CON COSTURA DE 048.3 X 03.7 MM. GALV. ROSC. (1 1/2" CED. 40)
01300353	TCC240GR	0.0000	0.0000	200.0900	214.5058	TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 03.9 MM. GALV. ROSC. (2" CED. 40)
01300357	TCC21/240GR	0.0000	0.0000	431.4300	433.9782	TUBO DE ACERO AL CARBON CON COSTURA DE 073.0 X 05.2 MM. GALV. ROSC. (2 1/2" CED. 40)
01300359	TCC340GR	0.0000	0.0000	271.2900	271.2900	TUBO DE ACERO AL CARBON CON COSTURA DE 088.9 X 05.5 MM. GALV. ROSC. (3" CED. 40)
01300378	TCC440R	0.0000	0.0000	270.5050	270.5050	TUBO DE ACERO AL CARBON CON COSTURA DE 114.3 X 06.0 MM. ROSC. (4" CED. 40)
01300380	TCC1/440	0.0000	0.0000	33.7000	33.7000	TUBO DE ACERO AL CARBON CON COSTURA DE 013.7 X 02.2 MM. (1/4" CED. 40)
01300385	TCC1/240R	0.0000	0.0000	25.5900	25.5900	TUBO DE ACERO AL CARBON CON COSTURA DE 021.3 X 02.8 MM. ROSC. (1/2" CED. 40)
01300393	TCC3/440R	0.0000	0.0000	57.4600	37.5592	TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 02.9 MM. ROSC. (3/4" CED. 40)
01300394	TCC3/480R	0.0000	0.0000	36.5200	36.5200	TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 03.9 MM. ROSC. (3/4" CED. 80)
01300413	TCC140R	0.0000	0.0000	95.9000	95.9000	TUBO DE ACERO AL CARBON CON COSTURA DE 033.4 X 03.4 MM. ROSC. (1" CED. 40)
01300415	TCC11/440R	0.0000	0.0000	103.1531	103.1531	TUBO DE ACERO AL CARBON CON COSTURA DE 042.2 X 03.6 MM. ROSC. (1 1/4" CED. 40)
01300417	TCC11/240R	0.0000	0.0000	123.6934	123.6934	TUBO DE ACERO AL CARBON CON COSTURA DE 048.3 X 03.7 MM. ROSC. (1 1/2" CED. 40)
01300419	TCC240R	0.0000	0.0000	165.8573	165.8573	TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 03.9 MM. ROSC. (2" CED. 40)
01300424	TCC340R	0.0000	0.0000	222.2591	206.5090	TUBO DE ACERO AL CARBON CON COSTURA DE 088.9 X 05.5 MM. ROSC. (3" CED. 40)
01300433	TCC640TM	0.0000	0.0000	6991.1800	6991.1800	COD. ART. R001320001 TUBO DE ACERO AL CARBON CON COSTURA CED. 40 ASTM-A-53 GR. B DE 6" DE DIAMETRO
01300434	TCC140TM	0.0000	0.0000	588.4472	594.8700	COD. ARTR01060002 TUBO DE ACERO AL CARBON CON COSTURA CED. 40 ASTM-A-53 GR. A DE 1" DE DIAMETRO
01300435	TCC11/240TM	0.0000	0.0000	1045.7600	489.6600	COD. ART. R01080001 TUBO DE ACERO AL CARBON CON COSTURA CED. 40 ASTM-A-53 GR. A DE 1 1/2" DE DIAMETRO
01300436	TCC11/440TM	0.0000	0.0000	704.5433	700.0743	COD. ART. R01070002 TUBO DE ACERO AL CARBON CON COSTURA CED. 40 ASTM-A-53 GR. A DE 1 1/4" DE DIAMETRO
01300438	TCC180TM	0.0000	0.0000	638.4850	633.7792	COD. ART. R03060004 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 GR. A DE 1" DE DIAMETRO
01300439	TCC21/240TM	0.0000	0.0000	1767.9200	2292.7816	COD. ART. R01100001 TUBO DE ACERO AL CARBON CON COSTURA CED. 40 ASTM-A-53 GR. A DE 2 1/2" DE DIAMETRO
01300440	TCC280TM	0.0000	0.0000	1640.2500	977.9446	COD. ART. R03090002 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 GR. A DE 2" DE DIAMETRO
01300441	TCC240TM	0.0000	0.0000	981.3184	960.0700	COD. ART. R01090004 TUBO DE ACERO AL CARBON CON COSTURA CED. 40 ASTM-A-53 GR. A DE 2" DE DIAMETRO
01300443	TCC3/480TM	0.0000	0.0000	552.9364	539.4843	COD. ART. R03050003 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 Gr. A DE 3/4" DE DIAMETRO
01300444	TCC440TM	0.0000	0.0000	2001.1995	2001.1995	COD. ART. R01300002 TUBO DE ACERO AL CARBON CON COSTURA CED. 40 ASTM-A-53 GR. A DE 4" DE DIAMETRO
01300445	TCC11/480TM	0.0000	0.0000	1289.3424	1361.9500	COD. ART. R03070003 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 GR. A DE 1 1/4 DE DIAMETRO
01300446	TCC1/280TM	0.0000	0.0000	347.3157	345.0300	COD. ART. R03040003 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 GR. A DE 1/2" DE DIAMETRO
01300464	TCC440	0.0000	0.0000	445.2676	429.1200	TUBO DE ACERO AL CARBON CON COSTURA DE 114.3 X 06.0 MM. (4" CED. 40)
01300477	TCC540	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON CON COSTURA DE 141.3 X 06.5 MM. (5" CED. 40)
01300485	TCC6X6.3	0.0000	0.0000	894.5852	911.3363	TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 06.3 MM. (6" X .250")
01300487	TCC640	0.0000	0.0000	706.7424	706.5239	TUBO DE ACERO AL CARBON CON COSTURA DE 168.3 X 07.1 MM. (6" CED. 40)
01300492	TCC1/240	0.0000	0.0000	40.1754	36.9000	TUBO DE ACERO AL CARBON CON COSTURA DE 021.3 X 02.8 MM. (1/2" CED. 40)
01300493	TCC1/280	0.0000	0.0000	63.7060	78.3734	TUBO DE ACERO AL CARBON CON COSTURA DE 021.3 X 03.7 MM. (1/2" CED. 80)
01300504	TCC840	0.0000	0.0000	1288.8761	1084.5150	TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 08.2 MM. (8" CED. 40)
01300512	TCC3/440	0.0000	0.0000	53.1342	48.5500	TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 02.9 MM. (3/4" CED. 40)
01300514	TCC3/480	0.0000	0.0000	36.5200	36.5200	TUBO DE ACERO AL CARBON CON COSTURA DE 026.7 X 03.9 MM. (3/4" CED. 80)
01300519	TCC1020	0.0000	0.0000	1313.3800	1404.0000	TUBO DE ACERO AL CARBON CON COSTURA DE 273.1 X 06.3 MM. (10" CED. 20)
01300525	TCC1040	0.0000	0.0000	2178.4600	1873.6024	TUBO DE ACERO AL CARBON CON COSTURA DE 273.1 X 09.3 MM. (10" CED. 40)
01300530	TCC1240	0.0000	0.0000	2883.5800	2883.5800	TUBO DE ACERO AL CARBON CON COSTURA DE 324 X 10.3 MM. (12" CED. 40)
01300536	TCC1220	0.0000	0.0000	1491.3219	1491.3290	TUBO DE ACERO AL CARBON CON COSTURA DE 324 X 06.3 MM. (12" CED. 20)
01300545	TCC12X9.5	0.0000	0.0000	2150.9100	1882.4340	TUBO DE ACERO AL CARBON CON COSTURA DE 324 X 09.5 MM. (12" X 3/8")
01300547	TCC140	0.0000	0.0000	87.8077	92.9500	TUBO DE ACERO AL CARBON CON COSTURA DE 033.4 X 03.4 MM. (1" CED. 40)
01300549	TCC180	0.0000	0.0000	130.7081	142.0354	TUBO DE ACERO AL CARBON CON COSTURA DE 033.4 X 04.6 MM. (1" CED. 80)
01300552	TCC1440	0.0000	0.0000	2606.0000	2606.0000	TUBO DE ACERO AL CARBON CON COSTURA DE 356 X 11.1 MM. (14" CED. 40)
01300565	TCC1430	0.0000	0.0000	1643.8135	1641.5706	TUBO DE ACERO AL CARBON CON COSTURA DE 356 X 09.5 MM. (14" CED. 30)
01300572	TCC1640	0.0000	0.0000	2899.7401	2774.0200	TUBO DE ACERO AL CARBON CON COSTURA DE 406 X 12.7 MM. (16" CED. 40)
01300581	TCC1630	0.0000	0.0000	2493.6618	3532.6200	TUBO DE ACERO AL CARBON CON COSTURA DE 406 X 09.5 MM. (16" CED. 30)
01300583	TCC11/440	0.0000	0.0000	96.9657	97.0600	TUBO DE ACERO AL CARBON CON COSTURA DE 042.2 X 03.6 MM. (1 1/4" CED. 40)
01300596	TCC18X9.5	0.0000	0.0000	3176.1500	3890.1400	TUBO DE ACERO AL CARBON CON COSTURA DE 457 X 09.5 MM. (18" X 3/8")
01300598	TCC11/240	0.0000	0.0000	125.0275	116.3300	TUBO DE ACERO AL CARBON CON COSTURA DE 048.3 X 03.7 MM. (1 1/2" CED. 40)
01300601	TCC11/280	0.0000	0.0000	144.8803	187.1046	TUBO DE ACERO AL CARBON CON COSTURA DE 048.3 X 05.1 MM. (1 1/2" CED. 80)
01300609	TCC2010	0.0000	0.0000	1752.0000	1752.0000	TUBO DE ACERO AL CARBON CON COSTURA DE 508 X 06.3 MM. (20" CED. 10)
01300620	TCC240	0.0000	0.0000	163.1108	154.5080	TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 03.9 MM. (2" CED. 40)
01300622	TCC280	0.0000	0.0000	257.1919	257.7609	TUBO DE ACERO AL CARBON CON COSTURA DE 060.3 X 05.5 MM. (2" CED. 80)
01300645	TCC21/240	0.0000	0.0000	276.2367	247.6600	TUBO DE ACERO AL CARBON CON COSTURA DE 073.0 X 05.2 MM. (2 1/2" CED. 40)
01300662	TCC30X12.7	0.0000	0.0000	12690.7978	0.0000	TUBO DE ACERO AL CARBON CON COSTURA DE 762 X 12.7 MM. (30" CED 20)
01300668	TCC340	0.0000	0.0000	331.6758	329.8605	TUBO DE ACERO AL CARBON CON COSTURA DE 088.9 X 05.5 MM. (3" CED. 40)
01300688	TCC21/2EFBM	0.0000	0.0000	74.6311	74.6330	TUBO DE A/C C/C DE 073.0 MM. LISO (2 1/2") EDDYFLOW
01300715	TSC1/2160GL	0.0000	0.0000	75.7800	75.7800	TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 04.9 MM. GALV. LISO (1/2" CED. 160)
01300718	TSC1160GL	0.0000	0.0000	181.6537	152.6990	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 06.4 MM. GALV. LISO (1" CED. 160)
01300720	TSC11/2160GL	0.0000	0.0000	287.3538	215.6800	TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 07.1 MM. GALV. LISO (1 1/2" CED. 160)
01300721	TSC2160GL	0.0000	0.0000	304.7400	304.7400	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 08.7 MM. GALV. LISO (2" CED. 160)
01300723	TSC3160GL	0.0000	0.0000	531.9970	531.9970	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 11.13 MM. GALV. LISO (3" CED. 160)
01300734	TSC440GL	0.0000	0.0000	789.5100	739.5400	TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. GALV. LISO (4" CED. 40)
01300744	TSC1/280GL	0.0000	0.0000	164.0653	67.9000	TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 03.7 MM. GALV. LISO (1/2" CED. 80)
01300748	TSC3/480GL	0.0000	0.0000	181.1442	130.3150	TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 03.9 MM. GALV. LISO (3/4" CED. 80)
01300749	TSC3/4160GL	0.0000	0.0000	113.1300	113.1300	TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 05.6 MM. GALV. LISO (3/4" CED.160)
01300753	TSC180GL	0.0000	0.0000	205.1796	122.0610	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 04.6 MM. GALV. LISO (1" CED. 80)
01300757	TSC11/280GL	0.0000	0.0000	297.3688	191.6550	TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 05.1 MM. GALV. LISO (1 1/2" CED. 80)
01300759	TSC280GL	0.0000	0.0000	448.9100	339.1800	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 05.5 MM. GALV. LISO (2" CED. 80)
01300761	TSC21/240GL	0.0000	0.0000	194.1640	194.1640	TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 05.2 MM. GALV. LISO (2 1/2" CED. 40)
01300764	TSC380GL	0.0000	0.0000	487.9700	487.9700	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 07.6 MM. GALV. LISO (3" CED. 80)
01300772	TSC3/480GR	0.0000	0.0000	160.3188	102.2770	TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 03.9 MM. GALV. ROSC. (3/4" CED. 80)
01300774	TSC180GR	0.0000	0.0000	195.5059	165.0000	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 04.6 MM. GALV. ROSC. (1" CED. 80)
01300776	TSC11/280GR	0.0000	0.0000	319.2268	269.2284	TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 05.1 MM. GALV. ROSC. (1 1/2" CED. 80)
01300778	TSC280GR	0.0000	0.0000	449.2671	433.4548	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 05.5 MM. GALV. ROSC. (2" CED. 80)
01300785	TSC1/280R	0.0000	0.0000	82.8100	75.2100	TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 03.7 MM. ROSC. (1/2" CED. 80)
01300786	TSC1/2160R	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 04.8 MM. ROSC. (1/2" CED.160)
01300789	TSC140R	0.0000	0.0000	83.4460	83.4460	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 03.4 MM. ROSC. (1" CED. 40)
01300790	TSC180R	0.0000	0.0000	145.0900	115.3600	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 04.6 MM. ROSC. (1" CED. 80)
01300792	TSC11/440R	0.0000	0.0000	177.8987	103.5100	TUBO DE ACERO AL CARBON SIN COSTURA 042.2 X 03.6 MM. ROSC. (1 1/4" CED. 40)
01300794	TSC11/240R	0.0000	0.0000	139.6900	116.3900	TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 03.7 MM. ROSC. (1 1/2" CED. 40)
01300795	TSC11/280R	0.0000	0.0000	223.5200	179.5600	TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 05.1 MM. ROSC. (1 1/2" CED. 80)
01300796	TSC280R	0.0000	0.0000	294.1600	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 05.5 MM. ROSC. (2" CED. 80)
01300797	TSC240R	0.0000	0.0000	123.8200	123.8200	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 03.9 MM. ROSC. (2" CED. 40)
01300798	TSC21/280R	0.0000	0.0000	252.7300	252.7300	TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 07.0 MM. ROSC. (2 1/2" CED. 80)
01300799	TSC340R	0.0000	0.0000	267.6000	267.6000	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. ROSC. (3" CED. 40)
01300800	TSC1/240R	0.0000	0.0000	57.9800	57.9800	TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 02.8 MM. ROSC. (1/2" CED. 40)
01301932	TSC540TM	0.0000	0.0000	5213.1391	6067.7739	COD. ART. R01310002 TUBO DE ACERO AL CARBON SIN COSTURA ASTM A53 GR.B DE 5" CED. 40
01300928	TSC5120TM	0.0000	0.0000	8878.0150	7406.2700	COD. ART. R96010001 TUBO DE ACERO AL CARBON SIN COSTURA ASTM A-53 GR. B DE 5" CED. 120.
01300930	TSC2440TM	0.0000	0.0000	113670.5000	113276.5000	COD. ART. R02240007 TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR B DE 24" DE DIAMETRO
01300932	TSC3/880TM	0.0000	0.0000	481.3698	412.0000	COD. ART. R03030004 TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR. B DE 3/8" DE DIAMETRO
01300934	TSC2040TM	0.0000	0.0000	64021.5500	64021.5500	COD. ART. R02230006 TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR. B DE 20" DE DIAMETRO
01300935	TSC4160TM	0.0000	0.0000	5400.3451	4880.7300	COD. ART. R05180001 TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR. B DE 4" DE DIAMETRO
01300937	TSC21/280TM	0.0000	0.0000	2418.7995	1567.3200	TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR.B DE 2 1/2" DE DIAMETRO CED. 80
01300938	TSC480	77.8000	0.0000	780.4343	781.3283	TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 08.6 MM. (4" CED. 80)
01300944	TSC31/240	49.2200	0.0000	493.2973	493.2973	TUBO DE ACERO AL CARBON SIN COSTURA 101.6 X 05.7 MM. (3 1/2" CED. 40)
01300947	TSC31/280	65.2900	0.0000	714.9909	695.6294	TUBO DE ACERO AL CARBON SIN COSTURA 101.6 X 08.1 MM. (3 1/2" CED. 80)
01300948	TSC4120	0.0000	0.0000	1651.7179	1651.7179	TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 11.1 MM. (4" CED.120)
01300949	TSC4160	117.3300	0.0000	1296.0921	1375.5142	TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 13.5 MM. (4" CED.160)
01300958	TSC440	59.0500	0.0000	601.8848	582.9309	TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. (4" CED. 40)
01300964	TSC1/440	0.0000	0.0000	39.3900	39.3900	TUBO DE ACERO AL CARBON SIN COSTURA 013.7 X 02.2 MM. (1/4" CED. 40)
01300965	TSC1/480	0.0000	0.0000	78.8945	78.8946	TUBO DE ACERO AL CARBON SIN COSTURA 013.7 X 03.0 MM. (1/4" CED. 80)
01300966	TSC5120	147.2400	0.0000	1455.4126	1364.7493	TUBO DE ACERO AL CARBON SIN COSTURA 141.3 X 12.7 MM. (5" CED.120)
